 

stn;time;prestas0
ATT;202406081040;734.3
ATT;202406081050;734.6
ATT;202406081100;734.5
ATT;202406081110;734.3
ATT;202406081120;734.2
ATT;202406081130;734.2
ATT;202406081140;734.2
ATT;202406081150;734.1
ATT;202406081200;734.1
ATT;202406081210;733.9
ATT;202406081220;733.6
ATT;202406081230;733.7
ATT;202406081240;733.9
ATT;202406081250;733.8
ATT;202406081300;733.7
ATT;202406081310;733.5
ATT;202406081320;733.5
ATT;202406081330;733.4
ATT;202406081340;733.2
ATT;202406081350;733.0
ATT;202406081400;733.0
ATT;202406081410;732.9
ATT;202406081420;732.8
ATT;202406081430;732.8
ATT;202406081440;732.8
ATT;202406081450;732.9
ATT;202406081500;732.8
ATT;202406081510;732.8
ATT;202406081520;732.8
ATT;202406081530;732.8
ATT;202406081540;732.8
ATT;202406081550;732.7
ATT;202406081600;732.8
ATT;202406081610;732.8
ATT;202406081620;732.7
ATT;202406081630;732.6
ATT;202406081640;732.6
ATT;202406081650;732.6
ATT;202406081700;732.6
ATT;202406081710;732.6
ATT;202406081720;732.6
ATT;202406081730;732.5
ATT;202406081740;732.6
ATT;202406081750;732.5
ATT;202406081800;732.5
ATT;202406081810;732.5
ATT;202406081820;732.4
ATT;202406081830;732.3
ATT;202406081840;732.3
ATT;202406081850;732.2
ATT;202406081900;732.1
ATT;202406081910;732.2
ATT;202406081920;732.3
ATT;202406081930;732.2
ATT;202406081940;732.2
ATT;202406081950;732.3
ATT;202406082000;732.5
ATT;202406082010;732.4
ATT;202406082020;732.6
ATT;202406082030;732.5
ATT;202406082040;732.5
ATT;202406082050;732.6
ATT;202406082100;732.6
ATT;202406082110;732.7
ATT;202406082120;732.6
ATT;202406082130;732.4
ATT;202406082140;732.4
ATT;202406082150;732.4
ATT;202406082200;732.4
ATT;202406082210;732.3
ATT;202406082220;732.2
ATT;202406082230;732.2
ATT;202406082240;732.2
ATT;202406082250;732.2
ATT;202406082300;732.2
ATT;202406082310;732.1
ATT;202406082320;732.0
ATT;202406082330;731.9
ATT;202406082340;731.7
ATT;202406082350;731.7
ATT;202406090000;731.6
ATT;202406090010;731.5
ATT;202406090020;731.4
ATT;202406090030;731.4
ATT;202406090040;731.2
ATT;202406090050;731.1
ATT;202406090100;731.1
ATT;202406090110;731.1
ATT;202406090120;731.0
ATT;202406090130;731.0
ATT;202406090140;730.8
ATT;202406090150;730.6
ATT;202406090200;730.5
ATT;202406090210;730.4
ATT;202406090220;730.2
ATT;202406090230;730.1
ATT;202406090240;730.0
ATT;202406090250;730.0
ATT;202406090300;729.9
ATT;202406090310;729.8
ATT;202406090320;729.7
ATT;202406090330;729.6
ATT;202406090340;729.6
ATT;202406090350;729.6
ATT;202406090400;729.5
ATT;202406090410;729.5
ATT;202406090420;729.3
ATT;202406090430;729.2
ATT;202406090440;729.1
ATT;202406090450;729.1
ATT;202406090500;729.1
ATT;202406090510;729.0
ATT;202406090520;729.0
ATT;202406090530;729.0
ATT;202406090540;728.9
ATT;202406090550;728.8
ATT;202406090600;728.9
ATT;202406090610;728.8
ATT;202406090620;728.8
ATT;202406090630;728.8
ATT;202406090640;728.7
ATT;202406090650;728.5
ATT;202406090700;728.6
ATT;202406090710;728.5
ATT;202406090720;728.6
ATT;202406090730;728.6
ATT;202406090740;728.5
ATT;202406090750;728.7
ATT;202406090800;728.6
ATT;202406090810;728.6
ATT;202406090820;728.6
ATT;202406090830;728.5
ATT;202406090840;728.4
ATT;202406090850;728.3
ATT;202406090900;728.3
ATT;202406090910;728.3
ATT;202406090920;728.3
ATT;202406090930;728.2
ATT;202406090940;728.4
ATT;202406090950;728.6
ATT;202406091000;728.7
ATT;202406091010;728.8
ATT;202406091020;728.8
ATT;202406091030;728.8
ATT;202406091040;728.7
ATT;202406091050;728.8
ATT;202406091100;728.8
ATT;202406091110;728.8
ATT;202406091120;728.8
ATT;202406091130;728.8
ATT;202406091140;728.7
ATT;202406091150;728.7
ATT;202406091200;728.7
ATT;202406091210;728.6
ATT;202406091220;728.7
ATT;202406091230;728.7
ATT;202406091240;728.7
ATT;202406091250;728.6
ATT;202406091300;728.4
ATT;202406091310;728.5
ATT;202406091320;728.5
ATT;202406091330;728.4
ATT;202406091340;728.3
ATT;202406091350;728.1
ATT;202406091400;727.9
ATT;202406091410;727.8
ATT;202406091420;727.9
ATT;202406091430;727.9
ATT;202406091440;727.7
ATT;202406091450;727.5
ATT;202406091500;727.5
ATT;202406091510;727.5
ATT;202406091520;727.3
ATT;202406091530;727.4
ATT;202406091540;727.4
ATT;202406091550;727.5
ATT;202406091600;727.5
ATT;202406091610;727.3
ATT;202406091620;727.1
ATT;202406091630;727.3
ATT;202406091640;726.4
ATT;202406091650;725.9
ATT;202406091700;726.1
ATT;202406091710;726.6
ATT;202406091720;726.6
ATT;202406091730;726.5
ATT;202406091740;726.4
ATT;202406091750;726.4
ATT;202406091800;726.4
ATT;202406091810;726.6
ATT;202406091820;726.9
ATT;202406091830;727.1
ATT;202406091840;727.0
ATT;202406091850;726.9
ATT;202406091900;726.7
ATT;202406091910;726.6
ATT;202406091920;726.7
ATT;202406091930;726.7
ATT;202406091940;726.7
ATT;202406091950;726.8
ATT;202406092000;727.0
ATT;202406092010;727.2
ATT;202406092020;727.3
ATT;202406092030;727.3
ATT;202406092040;727.3
ATT;202406092050;727.1
ATT;202406092100;727.0
ATT;202406092110;726.9
ATT;202406092120;727.0
ATT;202406092130;726.9
ATT;202406092140;726.8
ATT;202406092150;726.9
ATT;202406092200;726.8
ATT;202406092210;726.8
ATT;202406092220;726.7
ATT;202406092230;726.7
ATT;202406092240;726.6
ATT;202406092250;726.5
ATT;202406092300;726.4
ATT;202406092310;726.4
ATT;202406092320;726.3
ATT;202406092330;726.3
ATT;202406092340;726.3
ATT;202406092350;726.3
ATT;202406100000;726.3
ATT;202406100010;726.3
ATT;202406100020;726.3
ATT;202406100030;726.2
ATT;202406100040;726.1
ATT;202406100050;726.1
ATT;202406100100;726.1
ATT;202406100110;726.1
ATT;202406100120;726.0
ATT;202406100130;726.0
ATT;202406100140;726.0
ATT;202406100150;726.0
ATT;202406100200;725.9
ATT;202406100210;725.9
ATT;202406100220;725.9
ATT;202406100230;725.9
ATT;202406100240;725.9
ATT;202406100250;725.8
ATT;202406100300;725.8
ATT;202406100310;725.7
ATT;202406100320;725.8
ATT;202406100330;725.8
ATT;202406100340;725.7
ATT;202406100350;725.7
ATT;202406100400;725.7
ATT;202406100410;725.7
ATT;202406100420;725.7
ATT;202406100430;725.7
ATT;202406100440;725.7
ATT;202406100450;725.7
ATT;202406100500;725.8
ATT;202406100510;725.8
ATT;202406100520;725.8
ATT;202406100530;725.8
ATT;202406100540;725.8
ATT;202406100550;725.9
ATT;202406100600;725.9
ATT;202406100610;726.0
ATT;202406100620;726.0
ATT;202406100630;726.1
ATT;202406100640;726.1
ATT;202406100650;726.2
ATT;202406100700;726.2
ATT;202406100710;726.3
ATT;202406100720;726.4
ATT;202406100730;726.4
ATT;202406100740;726.5
ATT;202406100750;726.6
ATT;202406100800;726.5
ATT;202406100810;726.6
ATT;202406100820;726.7
ATT;202406100830;726.7
ATT;202406100840;726.8
ATT;202406100850;726.8
ATT;202406100900;726.8
ATT;202406100910;726.9
ATT;202406100920;726.8
ATT;202406100930;726.9
ATT;202406100940;727.0
ATT;202406100950;727.0
ATT;202406101000;727.0
ATT;202406101010;727.1
ATT;202406101020;727.1
ATT;202406101030;727.1
ATT;202406101040;727.1
ATT;202406101050;727.2
ATT;202406101100;727.2
ATT;202406101110;727.2
ATT;202406101120;727.2
ATT;202406101130;727.2
ATT;202406101140;727.2
ATT;202406101150;727.2
ATT;202406101200;727.2
ATT;202406101210;727.2
ATT;202406101220;727.3
ATT;202406101230;727.3
ATT;202406101240;727.3
ATT;202406101250;727.3
ATT;202406101300;727.3
ATT;202406101310;727.3
ATT;202406101320;727.3
ATT;202406101330;727.3
ATT;202406101340;727.3
ATT;202406101350;727.3
ATT;202406101400;727.3
ATT;202406101410;727.3
ATT;202406101420;727.3
ATT;202406101430;727.3
ATT;202406101440;727.3
ATT;202406101450;727.3
ATT;202406101500;727.3
ATT;202406101510;727.4
ATT;202406101520;727.4
ATT;202406101530;727.4
ATT;202406101540;727.4
ATT;202406101550;727.4
ATT;202406101600;727.4
ATT;202406101610;727.4
ATT;202406101620;727.5
ATT;202406101630;727.5
ATT;202406101640;727.5
ATT;202406101650;727.5
ATT;202406101700;727.6
ATT;202406101710;727.6
ATT;202406101720;727.7
ATT;202406101730;727.7
ATT;202406101740;727.7
ATT;202406101750;727.8
ATT;202406101800;727.8
ATT;202406101810;727.8
ATT;202406101820;727.9
ATT;202406101830;727.9
ATT;202406101840;727.9
ATT;202406101850;727.9
ATT;202406101900;727.9
ATT;202406101910;727.9
ATT;202406101920;728.0
ATT;202406101930;728.0
ATT;202406101940;728.1
ATT;202406101950;728.2
ATT;202406102000;728.2
ATT;202406102010;728.3
ATT;202406102020;728.3
ATT;202406102030;728.4
ATT;202406102040;728.4
ATT;202406102050;728.4
ATT;202406102100;728.4
ATT;202406102110;728.4
ATT;202406102120;728.3
ATT;202406102130;728.3
ATT;202406102140;728.2
ATT;202406102150;728.2
ATT;202406102200;728.2
ATT;202406102210;728.2
ATT;202406102220;728.2
ATT;202406102230;728.2
ATT;202406102240;728.1
ATT;202406102250;728.2
ATT;202406102300;728.1
ATT;202406102310;728.1
ATT;202406102320;728.1
ATT;202406102330;728.0
ATT;202406102340;727.9
ATT;202406102350;727.9
ATT;202406110000;727.9
ATT;202406110010;727.7
ATT;202406110020;727.7
ATT;202406110030;727.5
ATT;202406110040;727.5
ATT;202406110050;727.4
ATT;202406110100;727.4
ATT;202406110110;727.4
ATT;202406110120;727.4
ATT;202406110130;727.4
ATT;202406110140;727.3
ATT;202406110150;727.3
ATT;202406110200;727.2
ATT;202406110210;727.2
ATT;202406110220;727.2
ATT;202406110230;727.1
ATT;202406110240;727.1
ATT;202406110250;727.0
ATT;202406110300;727.1
ATT;202406110310;727.1
ATT;202406110320;727.1
ATT;202406110330;727.1
ATT;202406110340;727.1
ATT;202406110350;727.1
ATT;202406110400;727.0
ATT;202406110410;727.0
ATT;202406110420;727.0
ATT;202406110430;727.1
ATT;202406110440;727.1
ATT;202406110450;727.1
ATT;202406110500;727.2
ATT;202406110510;727.1
ATT;202406110520;727.1
ATT;202406110530;727.1
ATT;202406110540;727.1
ATT;202406110550;727.2
ATT;202406110600;727.2
ATT;202406110610;727.3
ATT;202406110620;727.3
ATT;202406110630;727.3
ATT;202406110640;727.3
ATT;202406110650;727.3
ATT;202406110700;727.4
ATT;202406110710;727.4
ATT;202406110720;727.4
ATT;202406110730;727.4
ATT;202406110740;727.4
ATT;202406110750;727.4
ATT;202406110800;727.5
ATT;202406110810;727.5
ATT;202406110820;727.5
ATT;202406110830;727.6
ATT;202406110840;727.6
ATT;202406110850;727.6
ATT;202406110900;727.7
ATT;202406110910;727.7
ATT;202406110920;727.7
ATT;202406110930;727.8
ATT;202406110940;727.8
ATT;202406110950;727.8
ATT;202406111000;727.8
ATT;202406111010;727.9
ATT;202406111020;727.9
ATT;202406111030;727.9
ATT;202406111040;727.8
ATT;202406111050;727.9
ATT;202406111100;727.9
ATT;202406111110;727.9
ATT;202406111120;727.9
ATT;202406111130;727.8
ATT;202406111140;727.8
ATT;202406111150;727.8
ATT;202406111200;727.8
ATT;202406111210;727.8
ATT;202406111220;727.8
ATT;202406111230;727.8
ATT;202406111240;727.9
ATT;202406111250;727.9
ATT;202406111300;728.0
ATT;202406111310;728.0
ATT;202406111320;728.0
ATT;202406111330;728.0
ATT;202406111340;728.0
ATT;202406111350;728.0
ATT;202406111400;728.0
ATT;202406111410;728.0
ATT;202406111420;728.0
ATT;202406111430;728.1
ATT;202406111440;728.1
ATT;202406111450;728.1
ATT;202406111500;728.1
ATT;202406111510;728.1
ATT;202406111520;728.1
ATT;202406111530;728.0
ATT;202406111540;728.0
ATT;202406111550;728.0
ATT;202406111600;728.0
ATT;202406111610;728.0
ATT;202406111620;728.1
ATT;202406111630;728.0
ATT;202406111640;728.1
ATT;202406111650;728.1
ATT;202406111700;728.0
ATT;202406111710;728.0
ATT;202406111720;728.0
ATT;202406111730;728.0
ATT;202406111740;728.0
ATT;202406111750;728.0
ATT;202406111800;728.0
ATT;202406111810;728.1
ATT;202406111820;728.1
ATT;202406111830;728.1
ATT;202406111840;728.2
ATT;202406111850;728.2
ATT;202406111900;728.3
ATT;202406111910;728.3
ATT;202406111920;728.4
ATT;202406111930;728.3
ATT;202406111940;728.4
ATT;202406111950;728.5
ATT;202406112000;728.6
ATT;202406112010;728.7
ATT;202406112020;728.8
ATT;202406112030;728.8
ATT;202406112040;728.9
ATT;202406112050;729.0
ATT;202406112100;729.0
ATT;202406112110;729.0
ATT;202406112120;729.0
ATT;202406112130;729.0
ATT;202406112140;729.0
ATT;202406112150;729.0
ATT;202406112200;729.0
ATT;202406112210;729.0
ATT;202406112220;729.0
ATT;202406112230;728.9
ATT;202406112240;728.9
ATT;202406112250;728.8
ATT;202406112300;728.8
ATT;202406112310;728.8
ATT;202406112320;728.8
ATT;202406112330;728.7
ATT;202406112340;728.7
ATT;202406112350;728.6
ATT;202406120000;728.6
ATT;202406120010;728.5
ATT;202406120020;728.5
ATT;202406120030;728.5
ATT;202406120040;728.4
ATT;202406120050;728.4
ATT;202406120100;728.4
ATT;202406120110;728.3
ATT;202406120120;728.2
ATT;202406120130;728.2
ATT;202406120140;728.1
ATT;202406120150;728.1
ATT;202406120200;728.1
ATT;202406120210;728.0
ATT;202406120220;728.0
ATT;202406120230;728.0
ATT;202406120240;728.0
ATT;202406120250;728.0
ATT;202406120300;727.9
ATT;202406120310;727.8
ATT;202406120320;727.8
ATT;202406120330;727.8
ATT;202406120340;727.8
ATT;202406120350;727.8
ATT;202406120400;727.8
ATT;202406120410;727.8
ATT;202406120420;727.8
ATT;202406120430;727.8
ATT;202406120440;727.8
ATT;202406120450;727.8
ATT;202406120500;727.8
ATT;202406120510;727.9
ATT;202406120520;727.8
ATT;202406120530;727.8
ATT;202406120540;727.8
ATT;202406120550;727.9
ATT;202406120600;727.9
ATT;202406120610;728.0
ATT;202406120620;728.1
ATT;202406120630;728.1
ATT;202406120640;728.1
ATT;202406120650;728.1
ATT;202406120700;728.1
ATT;202406120710;728.1
ATT;202406120720;728.2
ATT;202406120730;728.2
ATT;202406120740;728.3
ATT;202406120750;728.3
ATT;202406120800;728.3
ATT;202406120810;728.3
ATT;202406120820;728.4
ATT;202406120830;728.4
ATT;202406120840;728.5
ATT;202406120850;728.5
ATT;202406120900;728.6
ATT;202406120910;728.6
ATT;202406120920;728.7
ATT;202406120930;728.7
ATT;202406120940;728.7
ATT;202406120950;728.7
ATT;202406121000;728.8
ATT;202406121010;728.8
ATT;202406121020;728.9
ATT;202406121030;728.9
ATT;202406121040;728.9
ATT;202406121050;729.0
ATT;202406121100;728.9
ATT;202406121110;728.9
ATT;202406121120;728.9
ATT;202406121130;728.9
ATT;202406121140;728.9
ATT;202406121150;728.9
ATT;202406121200;729.0
ATT;202406121210;729.0
ATT;202406121220;729.0
ATT;202406121230;729.0
ATT;202406121240;729.0
ATT;202406121250;729.0
ATT;202406121300;729.1
ATT;202406121310;729.1
ATT;202406121320;729.1
ATT;202406121330;729.0
ATT;202406121340;729.1
ATT;202406121350;729.1
ATT;202406121400;729.2
ATT;202406121410;729.2
ATT;202406121420;729.2
ATT;202406121430;729.2
ATT;202406121440;729.2
ATT;202406121450;729.3
ATT;202406121500;729.3
ATT;202406121510;729.2
ATT;202406121520;729.2
ATT;202406121530;729.1
ATT;202406121540;729.0
ATT;202406121550;729.0
ATT;202406121600;729.0
ATT;202406121610;729.0
ATT;202406121620;729.1
ATT;202406121630;729.1
ATT;202406121640;729.1
ATT;202406121650;729.1
ATT;202406121700;729.2
ATT;202406121710;729.2
ATT;202406121720;729.2
ATT;202406121730;729.2
ATT;202406121740;729.2
ATT;202406121750;729.2
ATT;202406121800;729.1
ATT;202406121810;729.2
ATT;202406121820;729.3
ATT;202406121830;729.3
ATT;202406121840;729.4
ATT;202406121850;729.5
ATT;202406121900;729.5
ATT;202406121910;729.5
ATT;202406121920;729.6
ATT;202406121930;729.7
ATT;202406121940;729.8
ATT;202406121950;729.9
ATT;202406122000;730.0
ATT;202406122010;730.0
ATT;202406122020;730.1
ATT;202406122030;730.1
ATT;202406122040;730.1
ATT;202406122050;730.1
ATT;202406122100;730.1
ATT;202406122110;730.0
ATT;202406122120;730.0
ATT;202406122130;730.0
ATT;202406122140;730.0
ATT;202406122150;730.0
ATT;202406122200;730.0
ATT;202406122210;730.0
ATT;202406122220;730.0
ATT;202406122230;730.0
ATT;202406122240;730.0
ATT;202406122250;730.0
ATT;202406122300;730.0
ATT;202406122310;730.0
ATT;202406122320;730.0
ATT;202406122330;729.9
ATT;202406122340;729.9
ATT;202406122350;729.8
ATT;202406130000;729.7
ATT;202406130010;729.6
ATT;202406130020;729.6
ATT;202406130030;729.6
ATT;202406130040;729.6
ATT;202406130050;729.5
ATT;202406130100;729.6
ATT;202406130110;729.5
ATT;202406130120;729.5
ATT;202406130130;729.4
ATT;202406130140;729.4
ATT;202406130150;729.3
ATT;202406130200;729.4
ATT;202406130210;729.4
ATT;202406130220;729.3
ATT;202406130230;729.3
ATT;202406130240;729.3
ATT;202406130250;729.3
ATT;202406130300;729.3
ATT;202406130310;729.3
ATT;202406130320;729.3
ATT;202406130330;729.4
ATT;202406130340;729.4
ATT;202406130350;729.3
ATT;202406130400;729.4
ATT;202406130410;729.4
ATT;202406130420;729.4
ATT;202406130430;729.4
ATT;202406130440;729.4
ATT;202406130450;729.4
ATT;202406130500;729.4
ATT;202406130510;729.4
ATT;202406130520;729.4
ATT;202406130530;729.4
ATT;202406130540;729.4
ATT;202406130550;729.5
ATT;202406130600;729.6
ATT;202406130610;729.7
ATT;202406130620;729.7
ATT;202406130630;729.8
ATT;202406130640;729.8
ATT;202406130650;729.9
ATT;202406130700;729.9
ATT;202406130710;729.9
ATT;202406130720;729.9
ATT;202406130730;730.0
ATT;202406130740;729.9
ATT;202406130750;730.0
ATT;202406130800;730.0
ATT;202406130810;730.1
ATT;202406130820;730.2
ATT;202406130830;730.2
ATT;202406130840;730.3
ATT;202406130850;730.3
ATT;202406130900;730.5
ATT;202406130910;730.5
ATT;202406130920;730.6
ATT;202406130930;730.6
ATT;202406130940;730.6
ATT;202406130950;730.6
ATT;202406131000;730.7
ATT;202406131010;730.8
ATT;202406131020;730.8
ATT;202406131030;730.8
ATT;202406131040;730.9
ATT;202406131050;731.0
ATT;202406131100;731.0
ATT;202406131110;731.1
ATT;202406131120;731.1
ATT;202406131130;731.2
ATT;202406131140;731.1
ATT;202406131150;731.1
ATT;202406131200;731.1
ATT;202406131210;731.1
ATT;202406131220;731.2
ATT;202406131230;731.3
ATT;202406131240;731.3
ATT;202406131250;731.4
ATT;202406131300;731.4
ATT;202406131310;731.5
ATT;202406131320;731.6
ATT;202406131330;731.6
ATT;202406131340;731.5
ATT;202406131350;731.6
ATT;202406131400;731.6
ATT;202406131410;731.5
ATT;202406131420;731.5
ATT;202406131430;731.5
ATT;202406131440;731.4
ATT;202406131450;731.4
ATT;202406131500;731.5
ATT;202406131510;731.5
ATT;202406131520;731.5
ATT;202406131530;731.5
ATT;202406131540;731.5
ATT;202406131550;731.5
ATT;202406131600;731.6
ATT;202406131610;731.6
ATT;202406131620;731.7
ATT;202406131630;731.7
ATT;202406131640;731.7
ATT;202406131650;731.6
ATT;202406131700;731.7
ATT;202406131710;731.7
ATT;202406131720;731.7
ATT;202406131730;731.8
ATT;202406131740;731.8
ATT;202406131750;731.8
ATT;202406131800;731.8
ATT;202406131810;731.8
ATT;202406131820;731.7
ATT;202406131830;731.8
ATT;202406131840;731.7
ATT;202406131850;731.7
ATT;202406131900;731.7
ATT;202406131910;731.7
ATT;202406131920;731.7
ATT;202406131930;731.8
ATT;202406131940;731.8
ATT;202406131950;731.9
ATT;202406132000;732.0
ATT;202406132010;732.1
ATT;202406132020;732.1
ATT;202406132030;732.1
ATT;202406132040;732.1
ATT;202406132050;732.1
ATT;202406132100;732.0
ATT;202406132110;732.0
ATT;202406132120;732.1
ATT;202406132130;732.1
ATT;202406132140;732.1
ATT;202406132150;732.1
ATT;202406132200;732.1
ATT;202406132210;732.1
ATT;202406132220;732.1
ATT;202406132230;732.1
ATT;202406132240;732.0
ATT;202406132250;732.0
ATT;202406132300;732.0
ATT;202406132310;732.0
ATT;202406132320;731.9
ATT;202406132330;731.9
ATT;202406132340;731.8
ATT;202406132350;731.7
ATT;202406140000;731.7
ATT;202406140010;731.7
ATT;202406140020;731.7
